Func_id	Surface_soil_microbial_communities_from_Centralia_Pennsylvania_which_are_recovering_from_an_underground_coalmine_fire_Coalmine_Soil_Cen01_05102014_R1	Surface_soil_microbial_communities_from_Centralia_Pennsylvania_which_are_recovering_from_an_underground_coalmine_fire_Coalmine_Soil_Cen03_05102014_R1	Surface_soil_microbial_communities_from_Centralia_Pennsylvania_which_are_recovering_from_an_underground_coalmine_fire_Coalmine_Soil_Cen04_05102014_R1	Surface_soil_microbial_communities_from_Centralia_Pennsylvania_which_are_recovering_from_an_underground_coalmine_fire_Coalmine_Soil_Cen05_05102014_R1	Surface_soil_microbial_communities_from_Centralia_Pennsylvania_which_are_recovering_from_an_underground_coalmine_fire_Coalmine_Soil_Cen06_05102014_R1	Surface_soil_microbial_communities_from_Centralia_Pennsylvania_which_are_recovering_from_an_underground_coalmine_fire_Coalmine_Soil_Cen07_05102014_R1	Surface_soil_microbial_communities_from_Centralia_Pennsylvania_which_are_recovering_from_an_underground_coalmine_fire_Coalmine_Soil_Cen10_05102014_R1	Surface_soil_microbial_communities_from_Centralia_Pennsylvania_which_are_recovering_from_an_underground_coalmine_fire_Coalmine_Soil_Cen12_06102014_R2	Surface_soil_microbial_communities_from_Centralia_Pennsylvania_which_are_recovering_from_an_underground_coalmine_fire_Coalmine_Soil_Cen14_06102014_R1	Surface_soil_microbial_communities_from_Centralia_Pennsylvania_which_are_recovering_from_an_underground_coalmine_fire_Coalmine_Soil_Cen15_06102014_R2	Surface_soil_microbial_communities_from_Centralia_Pennsylvania_which_are_recovering_from_an_underground_coalmine_fire_Coalmine_Soil_Cen16_06102014_R1	Surface_soil_microbial_communities_from_Centralia_Pennsylvania_which_are_recovering_from_an_underground_coalmine_fire_Coalmine_Soil_Cen17_06102014_R1
KO:K11060	4	0	0	0	0	0	52	0	0	0	0	0
KO:K11062	0	0	4	0	0	0	0	0	0	0	0	6
KO:K11063	0	0	0	5	5	0	0	0	0	0	0	0
KO:K11065	736	751	747	981	822	871	1141	966	805	887	1906	577
KO:K11066	45	49	65	49	57	58	25	27	18	46	144	56
KO:K11068	1821	1953	1544	1417	1754	1341	1069	940	881	846	5178	2232
KO:K11069	3139	4350	3445	3877	2705	2447	2858	2153	1402	2344	6510	5362
KO:K11070	2682	3807	2794	3148	2359	2167	2360	1666	1304	1738	6426	4385
KO:K11071	2790	3594	2716	3414	2412	2186	2500	2074	1455	2151	5796	4067
KO:K11072	3652	4608	3885	4026	2972	2906	2743	2371	2164	2502	7100	6378
KO:K11073	1286	2380	1663	2707	1754	1556	317	935	337	781	1750	843
KO:K11074	829	1468	1217	1670	1336	1018	212	695	283	494	1345	636
KO:K11075	1112	2085	1469	1751	1409	1165	316	682	247	588	2030	1138
KO:K11076	1343	2424	1916	2375	1795	1535	1561	860	268	620	1765	1264
KO:K11077	9	6	3	0	18	19	6	3	0	0	27	10
KO:K11078	0	10	11	5	3	16	19	3	41	4	50	13
KO:K11079	3	5	20	12	33	26	4	11	11	10	25	14
KO:K11080	7	18	25	4	16	30	41	12	10	26	22	43
KO:K11081	80	179	125	139	116	128	121	115	41	63	143	15
KO:K11082	89	113	92	83	95	108	93	107	30	43	90	0
KO:K11083	86	173	84	132	92	111	108	112	37	34	132	17
KO:K11084	96	132	125	208	155	118	104	116	37	44	117	23
KO:K11085	11326	16519	16531	17325	10676	11734	10796	10651	8859	7765	21687	15174
KO:K11089	896	1085	840	809	925	661	202	375	562	469	1518	1998
KO:K11102	1736	1723	1995	2172	1147	1336	394	1130	799	957	3353	2328
KO:K11103	2648	3597	3534	4242	2808	2921	498	1165	532	650	3138	4112
KO:K11104	0	3	0	0	2	0	0	0	0	0	0	0
KO:K11105	1400	1759	1534	1319	1338	1759	3320	2120	2105	1792	5264	3226
KO:K11106	139	53	300	150	81	170	12	64	67	68	527	429
KO:K11107	0	0	0	0	0	0	0	4	0	4	0	0
KO:K11130	19	27	16	42	154	91	1534	209	498	332	149	58
KO:K11131	63	66	97	125	150	79	2467	351	1122	459	180	32
KO:K11144	11	12	10	12	3	83	45	0	30	15	32	0
KO:K11145	3	0	0	0	3	2	53	30	4	28	4	0
KO:K11153	433	273	213	351	135	227	376	22	123	21	289	125
KO:K11159	1354	2674	1445	2236	1289	1459	1497	765	821	1065	3174	1366
KO:K11161	175	92	152	173	97	106	4	24	29	10	99	41
KO:K11162	46	25	0	30	13	20	0	9	6	0	32	4
KO:K11163	130	151	154	83	75	69	57	50	48	26	190	86
KO:K11166	418	470	1005	531	295	561	0	38	178	105	1273	191
KO:K11168	0	3	8	13	3	0	0	0	0	14	14	10
KO:K11169	48	86	58	56	27	46	6	12	8	3	52	37
KO:K11173	261	486	366	656	415	372	689	183	205	260	349	652
KO:K11175	4438	5333	4910	5031	4062	4247	8880	6827	5703	4219	12278	4009
KO:K11176	0	0	0	0	0	0	0	0	0	0	20	4
KO:K11177	6923	10504	11169	9441	7107	8213	9360	5158	6403	4115	17050	9131
KO:K11178	4185	6848	6843	5802	4594	4926	4593	3852	3839	2752	10599	5478
KO:K11179	301	154	236	128	115	235	282	112	170	176	870	105
KO:K11180	7	40	19	31	21	23	16	42	7	93	45	3
KO:K11181	11	27	19	34	32	31	22	40	8	86	68	0
KO:K11183	1345	878	1118	932	973	634	1391	595	1050	614	2076	1373
KO:K11184	17	11	0	5	0	2	38	24	152	46	101	0
KO:K11189	2132	2345	1889	2074	1997	1837	2421	1904	1365	1832	4829	2089
KO:K11192	0	11	0	6	0	0	0	0	0	0	0	0
KO:K11195	0	0	0	0	0	0	0	0	0	0	10	0
KO:K11196	0	0	0	0	0	0	0	0	0	0	6	0
KO:K11200	0	16	11	3	7	6	0	0	0	0	52	3
KO:K11201	201	196	409	155	87	182	14	35	183	57	167	59
KO:K11202	37	32	89	14	9	14	0	3	5	0	5	15
KO:K11203	133	140	268	112	63	109	8	13	97	40	134	70
KO:K11208	182	300	225	259	256	266	24	39	44	55	242	297
KO:K11209	735	1398	1053	1436	1210	704	309	404	200	441	1159	535
KO:K11210	26	135	42	41	376	32	151	177	77	53	235	92
KO:K11211	285	443	225	543	285	237	559	296	214	423	994	225
KO:K11212	3408	3465	3750	3081	2255	2473	6753	2730	4288	2945	8568	2903
KO:K11214	36	25	48	24	58	83	21	40	37	9	130	5
KO:K11216	311	479	414	218	317	267	597	427	470	908	931	292
KO:K11249	37	0	0	0	7	3	0	0	0	0	24	10
KO:K11250	73	3	12	11	23	10	6	9	22	24	64	14
KO:K11251	9	44	17	33	27	11	4	0	0	2	19	9
KO:K11258	12	22	16	56	3	4	0	3	0	0	6	5
KO:K11260	0	0	0	0	2	0	4	0	0	0	0	7
KO:K11261	1299	819	1281	1045	652	732	233	735	749	806	1508	243
KO:K11263	3202	4663	3529	3495	2220	2252	6486	782	2756	1600	8410	6151
KO:K11264	183	155	197	144	139	148	280	53	168	91	370	132
KO:K11275	279	312	298	328	209	406	329	168	92	118	731	250
KO:K11311	6	9	17	16	36	4	80	74	28	7	7	4
KO:K11312	107	318	183	152	510	124	557	418	249	290	747	91
KO:K11325	955	817	592	287	413	383	1542	760	1536	850	2733	1190
KO:K11327	0	3	0	0	0	0	0	0	0	0	0	0
KO:K11328	7	0	45	11	19	13	11	4	6	7	28	13
KO:K11329	233	133	226	159	106	128	96	110	45	120	327	217
KO:K11330	5	5	0	0	4	0	0	0	0	0	0	0
KO:K11332	16	11	4	4	4	5	0	18	10	3	13	0
KO:K11333	6	26	17	46	202	9	102	64	2	22	6	12
KO:K11334	3	11	17	67	142	3	157	65	2	25	12	0
KO:K11335	5	30	15	96	227	17	132	52	0	27	32	10
KO:K11336	0	14	4	17	79	7	27	32	0	11	5	0
KO:K11337	96	82	29	52	228	28	225	185	165	33	94	8
KO:K11354	260	437	426	555	456	360	1244	493	229	131	435	214
KO:K11355	97	212	159	224	247	204	852	358	295	220	478	67
KO:K11356	61	105	80	111	42	89	304	57	31	26	109	63
KO:K11357	658	1223	1119	1377	1019	1260	540	572	284	1041	1585	769
KO:K11358	351	149	411	197	148	291	46	108	153	63	605	600
KO:K11381	7706	10038	10140	10543	6568	7618	11832	5580	6660	4576	13873	10602
KO:K11382	0	0	0	0	4	0	0	0	0	0	0	0
KO:K11383	342	731	508	562	529	515	1128	925	623	582	950	621
KO:K11384	763	1352	1129	1158	1129	799	510	639	780	636	2284	1271
KO:K11385	63	18	0	8	19	14	345	7	74	43	253	42
KO:K11386	60	14	23	28	39	22	228	5	115	22	304	45
KO:K11387	152	191	149	122	164	147	356	76	212	64	611	108
KO:K11389	0	0	0	0	0	0	0	4	4	3	0	0
KO:K11390	80	3	8	7	23	0	0	0	0	9	107	28
KO:K11391	0	0	0	0	0	2	0	0	0	0	0	0
KO:K11392	47	30	29	37	38	44	5	27	0	22	53	18
KO:K11395	0	15	17	3	12	12	138	0	20	6	20	0
KO:K11410	132	167	120	52	49	48	65	35	126	39	187	236
KO:K11415	4	11	13	8	3	6	0	0	0	4	10	6
KO:K11418	23	51	19	45	69	74	25	51	59	45	134	45
KO:K11434	514	470	409	594	371	209	207	407	188	536	696	427
KO:K11437	0	13	0	0	0	0	3	0	11	9	33	14
KO:K11440	236	18	329	22	30	152	3	26	16	14	207	134
KO:K11441	0	0	0	0	0	0	0	0	4	0	3	0
KO:K11442	0	0	4	0	0	0	0	3	0	0	0	0
KO:K11443	3656	3538	3315	2822	2665	2595	3299	2753	2000	2406	8631	3380
KO:K11444	485	551	355	374	204	279	46	40	105	74	471	293
KO:K11472	4437	4807	4777	4984	3451	3968	9531	4798	5209	3408	8755	3459
KO:K11473	6887	6426	6755	6624	5020	5366	12047	5222	5654	4631	11664	6141
KO:K11474	19	22	40	13	14	5	10	9	0	5	21	10
KO:K11475	307	789	456	837	667	604	450	354	237	192	1026	400
KO:K11476	115	95	73	57	63	67	90	73	123	52	162	50
KO:K11477	1159	2025	1943	1917	1673	1400	1523	1019	1221	1149	4944	1926
KO:K11517	345	773	685	737	404	425	39	102	397	276	846	857
KO:K11520	96	105	72	128	75	75	45	51	94	41	97	106
KO:K11521	38	38	50	38	31	32	67	110	49	161	225	21
KO:K11522	34	48	33	38	17	25	62	166	0	137	65	17
KO:K11523	36	3	5	20	14	60	20	14	23	0	54	30
KO:K11524	0	0	3	0	3	0	3	30	0	0	3	0
KO:K11525	71	55	34	22	32	50	25	89	48	34	103	61
KO:K11526	145	105	145	110	52	103	11	81	28	41	84	114
KO:K11527	1916	3115	2151	2786	1877	2002	946	713	741	790	3529	3236
KO:K11528	48	56	65	73	16	56	4	14	4	18	71	58
KO:K11529	82	141	92	107	155	162	438	89	104	120	192	83
KO:K11530	166	117	85	117	51	65	570	41	26	32	159	146
KO:K11531	197	172	200	94	91	108	106	19	5	2	101	63
KO:K11532	727	1604	1484	1353	1425	1409	1037	918	480	938	1909	897
KO:K11533	314	334	151	131	240	153	366	46	324	86	777	191
KO:K11534	55	19	44	80	15	28	13	0	9	0	48	8
KO:K11535	0	4	0	0	0	0	9	3	0	5	4	0
KO:K11537	127	81	45	130	191	153	320	57	44	87	220	196
KO:K11540	0	0	0	0	0	0	0	0	0	0	3	0
KO:K11600	86	73	98	171	312	71	2311	339	1143	455	192	33
KO:K11601	4	12	15	5	0	0	4	28	8	21	18	0
KO:K11602	22	8	23	22	16	2	0	4	6	2	37	75
KO:K11603	76	45	43	21	53	48	452	69	249	69	98	20
KO:K11604	0	3	10	2	2	6	0	0	0	6	63	6
KO:K11605	6	6	7	9	3	10	0	0	0	5	57	4
KO:K11606	23	10	17	22	3	4	4	6	5	3	93	14
KO:K11607	11	6	0	0	16	0	5	6	14	3	55	11
KO:K11608	3	0	0	19	7	9	14	0	0	12	31	0
KO:K11609	66	42	17	8	14	42	274	16	99	36	477	73
KO:K11610	34	42	41	45	8	4	78	5	21	12	117	23
KO:K11611	10	4	3	18	2	5	80	2	21	12	70	0
KO:K11614	14	9	8	9	10	3	29	0	3	3	21	11
KO:K11615	21	27	16	20	15	16	147	150	163	22	15	19
KO:K11616	19	11	0	0	0	5	9	0	0	3	38	12
KO:K11617	371	422	378	281	305	232	335	187	293	182	673	332
KO:K11618	2375	1572	1742	1015	1385	968	2317	1756	2992	1929	5376	2248
KO:K11619	11	4	5	28	4	0	9	0	0	0	14	0
KO:K11620	0	3	0	0	0	0	0	0	0	0	0	0
KO:K11621	167	82	98	90	55	81	11	348	25	22	32	110
KO:K11622	132	110	59	56	33	88	34	26	17	13	36	42
KO:K11623	222	96	90	103	132	74	413	286	195	266	202	65
KO:K11624	271	139	222	157	207	173	348	244	310	281	610	258
KO:K11625	0	16	0	0	0	0	494	3	0	0	0	0
KO:K11626	0	0	0	0	0	4	0	0	0	0	0	0
KO:K11628	29	8	6	17	15	25	36	2	4	13	17	14
KO:K11629	0	0	5	8	3	0	11	0	0	0	0	0
KO:K11630	9	6	0	0	0	0	7	0	0	0	0	0
KO:K11631	9	4	6	3	0	0	7	0	5	0	4	7
KO:K11632	0	5	0	5	4	0	21	0	0	0	0	0
KO:K11634	30	4	34	6	0	21	0	0	7	3	23	0
KO:K11635	5	9	4	11	3	0	4	0	13	10	7	7
KO:K11636	0	2	7	4	2	3	4	34	14	39	7	5
KO:K11637	14	0	0	5	7	15	12	2	2	0	2	8
KO:K11638	5	10	4	0	0	0	0	3	5	4	5	5
KO:K11640	0	0	0	0	4	0	0	0	0	0	0	0
KO:K11645	3313	3304	3430	3573	2733	3029	6236	3414	4232	3133	5279	2889
KO:K11646	11	35	71	66	118	84	1679	209	549	343	144	52
KO:K11685	0	3	0	0	0	0	0	0	0	0	0	0
KO:K11686	6	0	5	5	3	3	8	3	0	5	3	4
KO:K11687	4	0	7	3	3	0	0	0	0	0	0	0
KO:K11688	807	2109	1749	1544	1142	1388	1696	787	439	729	2126	1220
KO:K11689	327	637	530	511	603	546	609	522	242	306	1023	576
KO:K11690	983	2077	1938	1882	1563	2107	3286	1019	602	851	2832	1946
KO:K11691	19	28	12	13	23	7	149	147	164	33	17	4
KO:K11692	75	16	19	19	7	24	23	12	27	36	128	42
KO:K11693	35	19	11	27	3	10	17	3	17	4	16	32
KO:K11695	0	0	3	0	0	0	0	0	0	0	0	0
KO:K11703	0	0	12	0	0	0	0	0	0	0	0	0
KO:K11704	2	18	10	2	0	7	0	0	0	0	0	0
KO:K11705	75	67	112	63	48	61	172	60	36	63	356	87
KO:K11706	11	3	8	13	15	3	3	0	9	5	13	7
KO:K11707	13	75	17	144	94	206	12	19	11	64	150	50
KO:K11708	58	126	65	183	79	203	11	34	41	40	178	32
KO:K11709	36	60	36	120	78	159	0	6	14	58	183	20
KO:K11710	116	159	85	176	165	249	11	42	45	70	500	340
KO:K11711	94	139	152	147	117	140	23	16	43	57	220	386
KO:K11712	53	128	70	83	76	82	13	7	13	21	117	192
KO:K11717	6285	8505	7970	7784	6202	6570	12605	5724	7531	5623	14769	9267
KO:K11719	651	1005	867	992	1103	983	1550	1041	424	1055	1568	594
KO:K11720	1963	3095	2598	3105	2836	3029	4080	2137	1891	2285	5234	2643
KO:K11731	1601	1375	1876	1391	1091	1403	972	812	974	945	2500	1419
KO:K11732	7	4	0	0	0	4	3	0	0	0	70	4
KO:K11733	501	355	59	276	249	90	129	30	14	36	63	47
KO:K11734	41	62	92	83	34	26	23	0	4	20	105	10
KO:K11735	626	1176	796	1402	648	585	259	198	430	237	1735	1001
KO:K11736	28	4	31	32	10	23	18	0	3	7	15	7
KO:K11737	122	52	71	30	21	19	37	0	0	2	156	10
KO:K11738	122	24	14	52	35	56	131	20	82	63	259	188
KO:K11739	107	49	50	60	19	37	8	7	26	17	65	84
KO:K11740	417	774	723	957	633	686	1255	976	560	390	759	255
KO:K11741	450	369	249	405	698	499	1064	1045	664	586	2560	316
KO:K11742	10	0	4	0	3	8	0	0	0	0	0	4
KO:K11743	10	6	8	9	6	14	0	12	5	4	8	0
KO:K11744	127	75	110	67	61	61	9	48	30	47	119	33
KO:K11745	154	250	144	153	78	100	38	32	39	40	329	690
KO:K11746	22	41	15	14	5	0	3	0	0	5	18	151
KO:K11747	603	614	490	551	552	409	412	222	152	340	1260	791
KO:K11748	5	0	10	8	0	11	3	14	3	3	25	17
KO:K11749	6423	8052	8182	8399	5898	6818	7655	6712	6034	5024	14204	6996
KO:K11750	73	81	101	125	53	128	30	34	26	18	93	75
KO:K11751	21	54	28	18	12	24	0	15	4	14	39	32
KO:K11752	4779	7056	6412	6433	5021	5080	8980	5509	5206	4084	13324	5737
KO:K11753	5092	6347	6460	6483	4739	5211	10231	4843	5883	4039	12912	5955
KO:K11754	7051	8900	8411	8822	6400	7127	13259	6632	6593	5887	15949	7522
KO:K11755	1891	2123	1913	1869	1279	1479	3032	1912	2624	1268	5176	1782
KO:K11777	788	872	748	1029	660	592	626	1064	607	774	578	124
KO:K11779	4430	6472	6716	6297	3911	4434	5754	3047	2994	3352	11489	5503
KO:K11780	12	9	36	50	16	35	0	239	4	84	10	5
KO:K11781	323	457	681	546	276	308	432	471	462	412	1323	384
KO:K11782	2295	3175	3020	2692	1925	2357	3747	2864	3145	2199	6892	2968
KO:K11783	188	693	320	309	353	363	610	165	589	236	1777	729
KO:K11784	3681	4849	5035	4884	3143	3711	4725	4370	4254	3561	9088	5617
KO:K11785	2637	3754	3917	3534	2534	2886	3762	2758	3548	2509	8097	4157
KO:K11788	4	0	0	6	0	0	0	0	19	0	16	66
KO:K11811	120	38	78	40	25	67	73	29	37	184	21	34
KO:K11815	0	0	0	0	0	4	0	0	0	0	0	2
KO:K11816	0	0	0	0	0	0	9	0	0	2	8	0
KO:K11839	0	4	5	7	0	7	3	0	0	0	4	0
KO:K11889	8	3	14	0	0	0	0	0	0	0	3	2
KO:K11890	211	299	235	375	273	387	397	266	79	62	319	290
KO:K11891	2518	3068	3196	3854	2349	2712	4096	1384	1710	1270	2753	2118
KO:K11892	1036	1139	1174	1413	957	1244	2013	1368	855	774	1278	782
KO:K11893	1905	2264	2474	3142	1608	2273	5762	4003	2082	1575	2299	1245
KO:K11894	358	515	415	520	389	422	486	307	164	112	401	344
KO:K11895	1182	1086	1175	1611	1018	1184	1479	1244	1010	755	1460	903
KO:K11896	2131	1791	2165	2540	1661	1973	2566	1419	1073	966	2285	1640
KO:K11897	629	662	747	927	568	784	1585	1028	622	564	952	526
KO:K11898	638	638	874	936	568	694	2083	981	622	620	956	579
KO:K11899	41	56	24	45	110	58	48	47	16	45	72	21
KO:K11900	2182	2699	2922	3341	2283	2910	2766	1736	1304	1344	2769	2306
KO:K11901	890	1131	1020	1405	835	952	1326	1096	775	641	1170	707
KO:K11902	1234	1287	1630	1734	1226	1594	2672	1167	852	758	1544	876
KO:K11903	1093	1230	1470	1515	1225	1534	1438	1129	814	722	1879	1715
KO:K11904	589	632	527	1083	1047	468	1166	735	601	316	789	540
KO:K11905	43	47	10	45	35	33	5	11	22	70	34	23
KO:K11906	143	168	140	170	161	112	65	75	42	32	193	86
KO:K11907	2549	3305	3635	4089	2408	3028	5029	2064	2339	1551	3394	3220
KO:K11908	32	27	8	28	44	35	6	19	25	6	59	116
KO:K11909	29	34	19	14	24	2	0	20	7	14	40	6
KO:K11910	103	139	97	198	96	136	69	25	76	152	192	140
KO:K11911	10	0	0	4	7	0	0	0	0	3	9	7
KO:K11912	694	658	595	682	483	526	54	245	181	356	733	664
KO:K11913	262	338	239	383	240	212	68	118	50	66	315	115
KO:K11914	78	128	150	171	59	94	0	34	36	22	70	214
KO:K11915	41	150	91	109	95	138	30	31	9	148	106	131
KO:K11916	63	56	42	41	24	39	10	12	30	15	81	31
KO:K11917	54	119	56	56	61	44	0	35	45	16	101	47
KO:K11918	35	22	41	34	41	38	26	0	17	15	31	8
KO:K11919	0	0	4	0	0	0	0	0	3	0	8	0
KO:K11921	540	235	328	270	267	259	893	602	604	486	807	313
KO:K11922	4	10	7	0	19	13	0	0	0	0	9	2
KO:K11923	39	3	0	13	33	4	121	26	13	3	6	0
KO:K11924	174	353	309	437	260	278	338	362	109	325	240	69
KO:K11925	3	0	3	0	0	26	0	0	0	0	0	0
KO:K11927	5889	8788	7369	7868	5444	5855	2945	2156	2736	2642	13485	11165
KO:K11928	210	263	171	526	306	377	466	70	85	55	381	107
KO:K11930	67	74	85	177	55	191	324	179	25	81	158	78
KO:K11931	124	200	164	156	124	141	86	114	59	42	208	319
KO:K11932	16	22	51	119	51	35	36	56	23	19	104	48
KO:K11933	23	18	29	4	11	3	3	64	7	90	5	8
KO:K11934	28	7	21	3	7	22	0	3	2	0	0	57
KO:K11935	114	187	145	245	141	166	22	118	46	53	156	309
KO:K11936	420	340	465	424	247	386	840	234	760	231	913	837
KO:K11937	22	33	14	12	32	3	0	37	0	6	40	14
KO:K11938	0	0	0	5	0	0	0	0	0	0	3	0
KO:K11939	2297	1675	1200	1828	1091	1108	1625	377	907	317	2669	1110
KO:K11940	295	468	509	487	421	484	252	367	174	230	767	275
KO:K11941	11	47	47	20	67	50	25	75	19	32	109	51
KO:K11942	2272	3063	2210	3091	1939	1930	1579	442	556	915	4196	3994
KO:K11943	27	159	35	30	40	62	31	10	27	16	381	22
KO:K11944	7	3	0	10	8	15	3	5	13	11	27	0
KO:K11945	51	60	62	42	83	42	44	51	47	14	242	57
KO:K11946	8	75	36	24	53	12	71	144	142	85	1141	76
KO:K11947	48	138	168	234	123	161	179	75	141	29	304	34
KO:K11948	13	20	7	21	20	20	11	28	20	53	1706	134
KO:K11949	15	42	11	43	27	29	3314	92	53	20	64	18
KO:K11950	3	7	0	0	0	6	16	23	0	30	9	8
KO:K11951	0	0	0	0	0	0	0	19	0	0	0	0
KO:K11952	0	0	5	0	0	0	0	27	0	0	3	22
KO:K11953	22	17	18	53	46	2	3	38	18	22	49	74
KO:K11954	468	172	207	228	89	134	348	39	35	20	60	42
KO:K11955	50	94	98	54	30	41	33	25	8	27	96	123
KO:K11956	668	281	513	378	285	295	1441	437	1003	389	662	276
KO:K11957	155	221	147	147	123	151	429	272	133	128	140	176
KO:K11958	201	148	325	110	127	209	341	497	413	208	268	209
KO:K11959	2040	4201	3111	3777	3156	2928	2051	1754	1312	1411	4233	2699
KO:K11960	1486	2770	2325	2782	2406	2158	1777	1490	723	1221	3055	2168
KO:K11961	1301	2480	2220	2586	2045	1792	1295	1359	659	1021	2797	1929
KO:K11962	1190	2221	1653	2138	1897	1726	1425	1287	615	863	2478	1567
KO:K11963	951	2015	1562	1985	1738	1461	1900	1299	609	873	2360	1381
KO:K11964	0	0	0	0	0	5	0	0	0	0	0	0
KO:K11987	59	83	68	75	50	26	39	41	23	16	82	51
KO:K11991	3029	3665	3299	3868	2624	2897	4521	3240	3311	2392	7708	2913
KO:K11994	0	0	0	0	0	0	0	0	0	0	6	0
KO:K11995	0	0	0	0	0	0	0	0	0	0	3	0
KO:K11996	9031	10167	11314	11071	7254	7529	15336	9792	10380	7145	16293	8227
KO:K12042	16	13	0	12	31	14	34	6	0	0	13	0
KO:K12046	0	0	0	0	0	0	0	0	0	0	5	0
KO:K12048	0	2	0	0	0	0	0	0	0	0	0	0
KO:K12049	20	0	6	0	9	7	0	5	0	5	0	0
KO:K12050	4	0	0	0	0	0	0	0	0	0	0	0
KO:K12053	0	0	3	0	0	0	0	0	0	0	0	0
KO:K12055	7	10	30	8	5	30	3	8	4	0	37	0
KO:K12056	60	90	74	109	40	100	14	139	50	106	348	40
KO:K12057	11	40	29	43	23	32	0	40	108	40	205	18
KO:K12058	16	31	18	68	55	73	0	34	52	46	242	25
KO:K12059	10	26	8	39	19	15	5	30	52	26	67	20
KO:K12060	12	40	14	47	29	46	7	47	73	44	265	14
KO:K12061	13	21	6	53	9	12	3	28	47	38	146	8
KO:K12062	13	7	12	34	9	27	0	28	48	35	172	4
KO:K12063	176	150	224	181	119	176	179	493	502	168	584	78
KO:K12064	2	14	17	31	17	24	3	32	66	38	153	15
KO:K12065	64	77	53	104	86	68	340	78	80	58	431	54
KO:K12066	14	20	9	33	9	42	4	36	40	9	171	14
KO:K12067	8	27	7	46	5	38	0	24	59	39	149	8
KO:K12068	7	9	3	9	8	7	0	24	22	29	234	8
KO:K12069	0	4	0	4	4	0	0	3	25	14	106	6
KO:K12070	57	89	87	46	83	85	135	944	107	394	423	25
KO:K12071	91	139	149	85	36	99	113	539	217	283	505	25
KO:K12072	9	68	36	53	31	63	0	33	62	29	213	27
KO:K12073	14	19	3	17	19	5	5	35	6	13	45	14
KO:K12078	13	0	0	0	31	0	91	879	91	196	18	0
KO:K12081	3	0	0	2	3	0	0	0	0	0	0	0
KO:K12084	0	0	0	0	0	0	36	6	0	0	0	0
KO:K12085	0	0	0	0	0	0	0	2	0	0	0	3
KO:K12088	0	5	4	0	0	0	0	0	0	0	0	0
KO:K12092	8	0	0	3	3	3	0	0	0	0	34	0
KO:K12093	0	12	0	0	0	0	0	0	0	3	0	0
KO:K12111	22	31	16	37	26	13	18	4	7	4	18	7
KO:K12136	0	10	24	0	5	5	0	3	0	7	0	0
KO:K12137	1414	562	906	640	375	577	3514	529	785	725	1603	776
KO:K12138	141	12	42	5	4	6	92	10	10	4	20	22
KO:K12139	10	7	0	5	6	3	3	0	10	9	49	0
KO:K12140	1664	1227	1458	1521	1345	1238	4731	1923	1611	2177	3012	1232
KO:K12141	2981	1973	2884	2833	1503	2037	5353	1969	1817	2464	4573	2522
KO:K12142	8	4	0	4	0	0	0	0	0	4	4	9
KO:K12143	83	27	97	32	7	29	1379	225	521	262	56	35
KO:K12144	0	0	0	11	0	0	6	4	3	0	2	0
KO:K12146	249	505	607	710	263	330	6	44	59	60	226	570
KO:K12152	48	41	19	33	61	54	3	88	320	98	159	24
KO:K12158	0	0	0	2	0	5	0	0	0	0	0	0
KO:K12202	2	26	25	32	39	77	0	14	10	3	36	3
KO:K12203	67	101	67	71	94	103	6	80	0	14	66	3
KO:K12204	40	74	45	65	71	82	20	69	3	18	60	3
KO:K12205	38	32	31	23	12	38	0	62	0	14	26	2
KO:K12206	98	208	138	154	153	326	51	93	13	47	142	12
KO:K12207	0	33	8	12	16	46	3	63	2	10	39	5
KO:K12208	0	39	15	25	24	53	0	113	0	14	8	8
KO:K12209	42	66	54	53	51	89	21	21	7	23	52	10
KO:K12210	0	7	6	3	0	0	0	0	0	0	3	0
KO:K12211	22	19	18	13	18	33	0	8	0	9	50	0
KO:K12212	32	34	46	27	34	89	3	63	21	17	44	2
KO:K12213	54	45	55	34	51	80	8	71	13	13	66	19
KO:K12214	18	103	49	81	63	178	3	248	0	51	80	9
KO:K12215	0	0	4	0	0	3	0	0	0	0	0	0
KO:K12216	3	0	4	0	6	3	0	0	0	0	3	0
KO:K12217	111	171	86	186	155	195	36	88	21	34	128	6
KO:K12218	55	65	47	64	34	102	14	80	7	22	37	0
KO:K12219	0	11	0	7	3	13	0	7	6	6	0	0
KO:K12221	2	23	21	0	18	16	0	63	0	10	7	0
KO:K12222	41	37	15	17	15	23	0	16	3	10	23	0
KO:K12223	0	21	6	5	14	34	0	53	0	10	3	0
KO:K12224	0	32	19	25	28	52	0	65	0	22	20	0
KO:K12225	0	0	6	6	9	8	0	0	0	0	3	0
KO:K12226	3	3	0	9	3	16	0	24	0	0	2	0
KO:K12228	4	3	0	7	3	4	0	0	0	0	6	9
KO:K12234	3120	3241	3324	2730	2197	2141	6887	2795	4005	2583	7633	2670
KO:K12237	7	0	0	0	1	0	0	0	0	5	27	0
KO:K12238	4	4	10	3	12	0	6	4	3	0	0	0
KO:K12239	13	0	0	7	7	8	0	6	0	58	17	11
KO:K12240	448	222	214	214	205	179	158	118	344	124	263	128
KO:K12242	56	13	26	24	32	28	59	14	24	22	126	9
KO:K12243	9	26	9	33	17	21	18	0	0	0	35	0
KO:K12250	2	2	4	3	0	11	4	0	0	7	21	0
